tax_id,Org_name,GeneID,CurrentID,Status,Symbol,Aliases,description,other_designations,map_location,chromosome,genomic_nucleotide_accession.version,start_position_on_the_genomic_accession,end_position_on_the_genomic_accession,orientation,exon_count,OMIM
9606,Homo sapiens,84693,0,live,MCEE,GLOD2,methylmalonyl CoA epimerase,"DL-methylmalonyl-CoA racemase|glyoxalase domain containing 2|methylmalonyl-CoA epimerase, mitochondrial",2p13.3,2,NC_000002.12,71109676,71130264,minus,4,608419
9606,Homo sapiens,84701,0,live,COX4I2,"COX4, COX4-2, COX4B, COX4L2, COXIV-2, dJ857M17.2",cytochrome c oxidase subunit IV isoform 2 (lung),"COX IV-2|cytochrome c oxidase subunit 4 isoform 2, mitochondrial|cytochrome c oxidase subunit IV-like 2",20q11.21,20,NC_000020.11,31637882,31645032,plus,6,607976
9606,Homo sapiens,84706,0,live,GPT2,ALT2,glutamic pyruvate transaminase (alanine aminotransferase) 2,GPT 2|alanine aminotransferase 2|glutamate pyruvate transaminase 2|glutamic--alanine transaminase 2|glutamic--pyruvic transaminase 2|glutamic-pyruvate transaminase 2,16q12.1,16,NC_000016.10,46884396,46931289,plus,14,138210
9606,Homo sapiens,84720,0,live,PIGO,"RP11-182N22.4, HPMRS2","phosphatidylinositol glycan anchor biosynthesis, class O",GPI ethanolamine phosphate transferase 3|phosphatidylinositol-glycan biosynthesis class O protein,9p13.3,9,NC_000009.12,35087031,35096601,minus,13,614730
9606,Homo sapiens,84735,0,live,CNDP1,"UNQ1915/PRO4380, CN1, CPGL2, HsT2308",carnosine dipeptidase 1 (metallopeptidase M20 family),CNDP dipeptidase 1|beta-Ala-His dipeptidase|carnosinase 1|glutamate carboxypeptidase-like protein 2|serum carnosinase,18q22.3,18,NC_000018.10,74534457,74585025,plus,12,609064
9606,Homo sapiens,84812,0,live,PLCD4,,"phospholipase C, delta 4","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4|1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase delta-4|PLC delta4|phosphoinositide phospholipase C-delta-4",2q35,2,NC_000002.12,218607765,218637186,plus,17,605939
9606,Homo sapiens,84889,0,live,SLC7A3,"ATRC3, CAT-3, CAT3","solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",cationic amino acid transporter 3,Xq13.1,X,NC_000023.11,70925579,70931125,minus,12,300443
9606,Homo sapiens,84890,0,live,ADO,C10orf22,2-aminoethanethiol (cysteamine) dioxygenase,2-aminoethanethiol dioxygenase|cysteamine (2-aminoethanethiol) dioxygenase (ADO)|cysteamine dioxygenase,10q21.3,10,NC_000010.11,62804756,62808479,plus,1,611392
9606,Homo sapiens,84912,0,live,SLC35B4,"PSEC0055, YEA, YEA4","solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4","UDP-Xylose/N-Acetylglucosamine transporter|UDP-xylose and UDP-N-acetylglucosamine transporter|YEA4 homolog|solute carrier family 35, member B4",7q33,7,NC_000007.14,134289337,134317075,minus,10,610923
9606,Homo sapiens,84920,0,live,ALG10,"ALG10A, DIE2, KCR1","ALG10, alpha-1,2-glucosyltransferase","alpha-1,2-glucosyltransferase ALG10-A|alpha-2-glucosyltransferase ALG10-A|alpha2-glucosyltransferase|asparagine-linked glycosylation 10 homolog (yeast, alpha-1,2-glucosyltransferase)|asparagine-linked glycosylation 10, alpha-1,2-glucosyltransferase homolog|asparagine-linked glycosylation protein 10 homolog A|derepression of ITR1 expression 2 homolog|dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase|dolichyl-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-dolichol alpha-1,2- glucosyltransferase|potassium channel regulator 1",12p11.1,12,NC_000012.12,34022281,34028302,plus,3,603313
9606,Homo sapiens,85365,0,live,ALG2,"RP11-13B9.1, CDGIi, NET38, hALPG2","ALG2, alpha-1,3/1,6-mannosyltransferase","GDP-Man:Man(1)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase|GDP-Man:Man(1)GlcNAc(2)-PP-dolichol mannosyltransferase|GDP-Man:Man(2)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase|alpha-1,3-mannosyltransferase ALG2|alpha-1,3/1,6-mannosyltransferase ALG2|asparagine-linked glycosylation 2 homolog (S. cerevisiae, alpha-1,3-mannosyltransferase)|asparagine-linked glycosylation 2 homolog (yeast, alpha-1,3-mannosyltransferase)|asparagine-linked glycosylation 2, alpha-1,3-mannosyltransferase homolog|asparagine-linked glycosylation protein 2 homolog|homolog of yeast ALG2",9q22.33,9,NC_000009.12,99216425,99221964,minus,3,607905
9606,Homo sapiens,89869,0,live,PLCZ1,"NYD-SP27, PLC-zeta-1, PLCzeta","phospholipase C, zeta 1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase zeta-1|PI-phospholipase C zeta 1|phosphoinositide phospholipase C-zeta-1|testis-development related NYD-SP27",12p12.3,12,NC_000012.12,18683176,18738086,minus,18,608075
9606,Homo sapiens,89874,0,live,SLC25A21,"ODC, ODC1","solute carrier family 25 (mitochondrial oxoadipate carrier), member 21","mitochondrial 2-oxodicarboxylate carrier|oxodicarboxylate carrier|solute carrier family 25 (mitochondrial oxodicarboxylate carrier), member 21|solute carrier family 25 member 21",14q11.2,14,NC_000014.9,36677921,37172660,minus,10,607571
9606,Homo sapiens,90161,0,live,HS6ST2,RP3-435D1.3,heparan sulfate 6-O-sulfotransferase 2,HS6ST-2|heparan-sulfate 6-O-sulfotransferase 2,Xq26.2,X,NC_000023.11,132626010,132961395,minus,6,300545
9606,Homo sapiens,90423,0,live,ATP6V1E2,"ATP6E1, ATP6EL2, ATP6V1EL2, VMA4","ATPase, H+ transporting, lysosomal 31kDa, V1 subunit E2",V-ATPase subunit E 2|V-type proton ATPase subunit E 2|vacuolar proton pump subunit E 2|vacuolar-type proton-translocating ATPase subunit E1,2p21,2,NC_000002.12,46511847,46542412,minus,6,
9606,Homo sapiens,90701,0,live,SEC11C,"SEC11L3, SPC21, SPCS4C",SEC11 homolog C (S. cerevisiae),SEC11-like 3|SEC11-like protein 3|SPase 21 kDa subunit|microsomal signal peptidase 21 kDa subunit|signal peptidase complex catalytic subunit SEC11C,18q21.32,18,NC_000018.10,59139884,59158836,plus,6,
9606,Homo sapiens,91373,0,live,UAP1L1,RP11-229P13.18,UDP-N-acteylglucosamine pyrophosphorylase 1-like 1,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1,9q34.3,9,NC_000009.12,137077492,137084538,plus,9,
9606,Homo sapiens,91703,0,live,ACY3,"ACY-3, HCBP1",aspartoacylase (aminocyclase) 3,HCV core-binding protein 1|N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)|acylase III|aminoacylase-3|aspartoacylase-2|hepatitis C virus core-binding protein 1,11q13.2,11,NC_000011.10,67642555,67650659,minus,8,614413
9606,Homo sapiens,91734,0,live,IDI2,IPPI2,isopentenyl-diphosphate delta isomerase 2,IPP isomerase 2|diphosphate dimethylallyl diphosphate isomerase 2|isopentenyl pyrophosphate isomerase 2|isopentenyl-diphosphate Delta-isomerase 2|isopentenyl-diphosphate delta-isomerase 2,10p15.3,10,NC_000010.11,1018907,1025859,minus,5,615389
9606,Homo sapiens,92483,0,live,LDHAL6B,"LDH6B, LDHAL6, LDHL",lactate dehydrogenase A-like 6B,L-lactate dehydrogenase A-like 6B|lactate dehydrogenase A-like 6,15q22.2,15,NC_000015.10,59206816,59208588,plus,1,
9606,Homo sapiens,92579,0,live,G6PC3,"SCN4, UGRP","glucose 6 phosphatase, catalytic, 3",G-6-Pase 3|G6Pase 3|G6Pase-beta|glucose-6-phosphatase 3|glucose-6-phosphatase catalytic subunit 3|ubiquitous glucose-6-phosphatase catalytic subunit-related protein|ubiquitously expressed G6Pase catalytic subunit-related protein,17q21.31,17,NC_000017.11,44070730,44076344,plus,7,611045
9606,Homo sapiens,92745,0,live,SLC38A5,"PP7194, JM24, SN2, SNAT5, pp7194","solute carrier family 38, member 5","sodium-coupled neutral amino acid transporter 5|solute carrier family 38 (amino acid transporter), member 5|system N transporter 2|transport system N, protein 2",Xp11.23,X,NC_000023.11,48458537,48470256,minus,20,300649
9606,Homo sapiens,93010,0,live,B3GNT7,beta3GnT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7","BGnT-7|beta 1,3-N-acetylglucosaminyltransferase 7|beta-1,3-Gn-T7|beta-1,3-N-acetylglucosaminyltransferase 7|beta3Gn-T7",2q37.1,2,NC_000002.12,231395624,231401164,plus,3,615313
9606,Homo sapiens,93034,0,live,NT5C1B,"FKSG85, AIRP, CN-IB, CN1B","5'-nucleotidase, cytosolic IB",autoimmune infertility-related protein|cytosolic 5'-nucleotidase 1B,2p24.2,2,NC_000002.12,18562871,18589580,minus,10,610526
9606,Homo sapiens,93183,0,live,PIGM,GPI-MT-I,"phosphatidylinositol glycan anchor biosynthesis, class M",DPM:GlcN-(acyl-)PI mannosyltransferase|GPI mannosyltransferase 1|GPI mannosyltransferase I|PIG-M mannosyltransferase|dol-P-Man dependent GPI mannosyltransferase|phosphatidylinositol-glycan biosynthesis class M protein,1q23.2,1,NC_000001.11,160027672,160031993,minus,1,610273
9606,Homo sapiens,93492,0,live,TPTE2,"RP11-408K19.2, TPIP",transmembrane phosphoinositide 3-phosphatase and tensin homolog 2,"PTEN-like inositol lipid phosphatase|TPIP lipid phosphatase|TPTE and PTEN homologous inositol lipid phosphatase|lipid phosphatase TPIP|phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2|phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase TPTE2",13q12.11,13,NC_000013.11,19422877,19561574,minus,26,606791
9606,Homo sapiens,93979,0,live,CPA5,,carboxypeptidase A5,,7q32,7,NC_000007.14,130344790,130368730,plus,15,609561
9606,Homo sapiens,94005,0,live,PIGS,UNQ1873/PRO4316,"phosphatidylinositol glycan anchor biosynthesis, class S","GPI transamidase component PIG-S|GPI transamidase subunit|phosphatidylinositol glycan, class S|phosphatidylinositol-glycan biosynthesis class S protein",17p13.2,17,NC_000017.11,28553388,28571869,minus,12,610271
9606,Homo sapiens,94033,0,live,FTMT,MTF,ferritin mitochondrial,"ferritin H subunit|ferritin, mitochondrial|mitochondrial ferritin",5q21.3,5,NC_000005.10,121851955,121852833,plus,1,608847
9606,Homo sapiens,112483,0,live,SAT2,SSAT2,spermidine/spermine N1-acetyltransferase family member 2,diamine N-acetyltransferase 2|diamine acetyltransferase 2|polyamine N-acetyltransferase 2|spermidine/spermine N(1)-acetyltransferase 2|spermidine/spermine N1-acetyltransferase 2|thialysine N-epsilon-acetyltransferase,17p13.1,17,NC_000017.11,7626234,7627876,minus,6,611463
9606,Homo sapiens,112611,0,live,RWDD2A,"RWDD2, dJ747H23.2",RWD domain containing 2A,RWD domain containing 2|RWD domain-containing protein 2A,6q14.2,6,NC_000006.12,83193313,83198935,plus,3,
9606,Homo sapiens,112724,0,live,RDH13,"PSEC0082, SDR7C3",retinol dehydrogenase 13 (all-trans/9-cis),"retinol dehydrogenase 13|retinol dehydrogenase 13 (all-trans and 9-cis)|short chain dehydrogenase/reductase family 7C, member 3",19q13.42,19,NC_000019.10,55044316,55069546,minus,10,
9606,Homo sapiens,113026,0,live,PLCD3,PLC-delta-3,"phospholipase C, delta 3","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3|1-phosphatidylinositol-4,5-bisphosphate phosphodiesterase delta-3|PLC delta3|phosphoinositide phospholipase C-delta-3",17q21.31,17,NC_000017.11,45111640,45132524,minus,15,608795
9606,Homo sapiens,113189,0,live,CHST14,"UNQ1925/PRO4400, ATCS, D4ST1, EDSMC1, HNK1ST",carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 14,carbohydrate sulfotransferase 14|dermatan 4 sulfotransferase 1,15q15.1,15,NC_000015.10,40470961,40473158,plus,1,608429
9606,Homo sapiens,113235,0,live,SLC46A1,"G21, HCP1, PCFT","solute carrier family 46 (folate transporter), member 1",heme carrier protein 1|proton-coupled folate transporter,17q11.2,17,NC_000017.11,28394642,28406212,minus,5,611672
9606,Homo sapiens,113451,0,live,ADC,"AZI2, ODC-p, ODC1L",arginine decarboxylase,ARGDC|ODC antizyme inhibitor-2|ODC-paralogue|antizyme inhibitor 2|ornithine decarboxylase like|ornithine decarboxylase-like protein|ornithine decarboxylase-paralog,1p35.1,1,NC_000001.11,33081110,33120531,plus,12,608353
9606,Homo sapiens,113452,0,live,TMEM54,"BCLP, CAC-1, CAC1",transmembrane protein 54,beta-casein-like protein|protein CAC-1,1p35-p34,1,NC_000001.11,32894595,32901440,minus,6,
9606,Homo sapiens,114112,0,live,TXNRD3,"TGR, TR2, TRXR3",thioredoxin reductase 3,thioredoxin and glutathione reductase|thioredoxin glutathione reductase|thioredoxin reductase 2|thioredoxin reductase TR2,3q21.3,3,NC_000003.12,126607052,126655124,minus,16,606235
9606,Homo sapiens,114134,0,live,SLC2A13,HMIT,"solute carrier family 2 (facilitated glucose transporter), member 13",H(+)-myo-inositol symporter|h(+)-myo-inositol cotransporter|proton (H+) myo-inositol symporter|proton myo-inositol cotransporter|solute carrier family 2 member 13,12q12,12,NC_000012.12,39755021,40106045,minus,11,611036
9606,Homo sapiens,114799,0,live,ESCO1,"A930014I12Rik, CTF, ECO1, EFO1, ESO1",establishment of sister chromatid cohesion N-acetyltransferase 1,CTF7 homolog 1|ECO1 homolog 1|EFO1p|ESO1 homolog 1|N-acetyltransferase ESCO1|establishment factor-like protein 1|establishment of cohesion 1 homolog 1|hEFO1,18q11.2,18,NC_000018.10,21529281,21600736,minus,13,609674
9606,Homo sapiens,114805,0,live,GALNT13,"GalNAc-T13, H_NH0187G20.1, WUGSC:H_NH0187G20.1",polypeptide N-acetylgalactosaminyltransferase 13,GalNAc transferase 13|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 13|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13)|polypeptide GalNAc transferase 13|pp-GaNTase 13|protein-UDP acetylgalactosaminyltransferase 13,2q24.1,2,NC_000002.12,153732809,154453977,plus,15,608369
9606,Homo sapiens,115019,0,live,SLC26A9,,"solute carrier family 26 (anion exchanger), member 9","anion transporter/exchanger protein 9|anion transporter/exchanger-9|solute carrier family 26 member 9|solute carrier family 26, member 9",1q32.1,1,NC_000001.11,205913048,205943460,minus,22,608481
9606,Homo sapiens,115111,0,live,SLC26A7,SUT2,"solute carrier family 26 (anion exchanger), member 7","anion exchange transporter|solute carrier family 26, member 7|sulfate anion transporter",8q23,8,NC_000008.11,91209494,91398155,plus,22,608479
9606,Homo sapiens,115286,0,live,SLC25A26,SAMC,"solute carrier family 25 (S-adenosylmethionine carrier), member 26","S-adenosylmethionine mitochondrial carrier protein|mitochondrial S-adenosylmethionine transporter|solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 26",3p14.1,3,NC_000003.12,66133610,66378927,plus,13,611037
9606,Homo sapiens,115584,0,live,SLC5A11,"KST1, RKST1, SGLT6, SMIT2","solute carrier family 5 (sodium/inositol cotransporter), member 11","Na(+)/myo-inositol cotransporter 2|homolog of rabbit KST1|putative sodium-coupled cotransporter RKST1|sodium-dependent glucose cotransporter|sodium/glucose cotransporter KST1|sodium/myo-inositol cotransporter 2|sodium/myo-inositol transporter 2|solute carrier family 5 (sodium/glucose cotransporter), member 11",16p12.1,16,NC_000016.10,24845863,24911628,plus,18,610238
9606,Homo sapiens,116255,0,live,MOGAT1,"DGAT2L, DGAT2L1, MGAT1",monoacylglycerol O-acyltransferase 1,2-acylglycerol O-acyltransferase 1|acyl-CoA:monoacylglycerol acyltransferase 1|diacylglycerol O-acyltransferase 2 like 1|diacylglycerol O-acyltransferase candidate 2|diacylglycerol acyltransferase 2-like protein 1|hDC2,2q36.1,2,NC_000002.12,222671738,222710286,plus,6,610268
9606,Homo sapiens,116285,0,live,ACSM1,"BUCS1, MACS1",acyl-CoA synthetase medium-chain family member 1,"Butyrate CoA ligase|acyl-coenzyme A synthetase ACSM1, mitochondrial|butyrate--CoA ligase 1|butyryl Coenzyme A synthetase 1|butyryl-coenzyme A synthetase 1|lipoate-activating enzyme|medium-chain acyl-CoA synthetase|middle-chain acyl-CoA synthetase 1",16p12.3,16,NC_000016.10,20623233,20697744,minus,15,614357
9606,Homo sapiens,116369,0,live,SLC26A8,"RP11-482O9.1, SPGF3, TAT1","solute carrier family 26 (anion exchanger), member 8",anion transporter/exchanger-8|testis anion transporter 1,6p21,6,NC_000006.12,35943514,36028898,minus,22,608480
9606,Homo sapiens,117247,0,live,SLC16A10,"RP11-428F8.3, MCT10, PRO0813, TAT1","solute carrier family 16 (aromatic amino acid transporter), member 10","MCT 10|T-type amino acid transporter 1|aromatic amino acid transporter 1|monocarboxylate transporter 10|solute carrier family 16 (monocarboxylic acid transporters), member 10|solute carrier family 16 member 10|solute carrier family 16, member 10 (aromatic amino acid transporter)",6q21-q22,6,NC_000006.12,111087525,111223405,plus,8,607550
9606,Homo sapiens,117248,0,live,GALNT15,"UNQ770/PRO1564, GALNACT15, GALNT13, GALNT7, GALNTL2, PIH5",polypeptide N-acetylgalactosaminyltransferase 15,UDP-GalNAc transferase T15|UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase-like protein 2|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 15|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 7|UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 2|galNAc-T-like protein 2|polypeptide GalNAc transferase 15|polypeptide GalNAc transferase-like protein 2|polypeptide N-acetylgalactosaminyltransferase 13|polypeptide N-acetylgalactosaminyltransferase-like protein 2|pp-GaNTase-like protein 2|pp-GalNAc-T15|pregnancy-induced hypertension syndrome-related protein 5|protein-UDP acetylgalactosaminyltransferase-like protein 2,3p25.1,3,NC_000003.12,16174579,16244524,plus,13,615131
9606,Homo sapiens,117283,0,live,IP6K3,"RP11-6B20.3, IHPK3, INSP6K3",inositol hexakisphosphate kinase 3,ATP:1D-myo-inositol-hexakisphosphate phosphotransferase|InsP6 kinase 3|inositol hexaphosphate kinase 3,6p21.31,6,NC_000006.12,33721638,33746985,minus,9,606993
9606,Homo sapiens,118881,0,live,COMTD1,UNQ766/PRO1558,catechol-O-methyltransferase domain containing 1,catechol O-methyltransferase domain-containing protein 1,10q22.2,10,NC_000010.11,75233971,75236012,minus,7,
9606,Homo sapiens,121278,0,live,TPH2,"ADHD7, NTPH",tryptophan hydroxylase 2,neuronal tryptophan hydroxylase|tryptophan 5-hydroxylase 2|tryptophan 5-monooxygenase 2,12q21.1,12,NC_000012.12,71938846,72032441,plus,13,607478
9606,Homo sapiens,122481,0,live,AK7,AK 7,adenylate kinase 7,ATP-AMP transphosphorylase 7|putative adenylate kinase 7,14q32.2,14,NC_000014.9,96392111,96489427,plus,19,615364
9606,Homo sapiens,122622,0,live,ADSSL1,,adenylosuccinate synthase like 1,"AMPSase 1|IMP--aspartate ligase 1|M-type adenylosuccinate synthetase|adSS 1|adenylosuccinate synthetase isozyme 1|adenylosuccinate synthetase, basic isozyme|adenylosuccinate synthetase, muscle isozyme",14q32.33,14,NC_000014.9,104724197,104747325,plus,15,612498
9606,Homo sapiens,122970,0,live,ACOT4,"PTE-Ib, PTE1B, PTE2B",acyl-CoA thioesterase 4,PTE-2b|acyl-coenzyme A thioesterase 4|peroxisomal acyl coenzyme A thioester hydrolase Ib|peroxisomal acyl-CoA thioesterase 2B|peroxisomal long-chain acyl-CoA thioesterase Ib,14q24.3,14,NC_000014.9,73591659,73595766,plus,3,614314
9606,Homo sapiens,123041,0,live,SLC24A4,"NCKX4, SHEP6, SLC24A2","solute carrier family 24 (sodium/potassium/calcium exchanger), member 4",Na(+)/K(+)/Ca(2+)-exchange protein 4|sodium/potassium/calcium exchanger 4,14q32.12,14,NC_000014.9,92322581,92501481,plus,21,609840
9606,Homo sapiens,124454,0,live,EARS2,"COXPD12, MSE1","glutamyl-tRNA synthetase 2, mitochondrial","gluRS|glutamate tRNA ligase 2, mitochondrial|glutamate--tRNA ligase|glutamyl-tRNA synthetase 2, mitochondrial (putative)|probable glutamate--tRNA ligase, mitochondrial|probable glutamyl-tRNA synthetase, mitochondrial",16p12.2,16,NC_000016.10,23522013,23557375,minus,10,612799
9606,Homo sapiens,124583,0,live,CANT1,"DBQD, SCAN-1, SCAN1, SHAPY",calcium activated nucleotidase 1,"Ca2+-dependent endoplasmic reticulum nucleoside diphosphatase|apyrase homolog|micromelic dwarfism with vertebral and metaphyseal abnormalities and advanced carpotarsal ossification|putative MAPK-activating protein PM09|putative NF-kappa-B-activating protein 107|soluble Ca-activated nucleotidase, isozyme 1|soluble calcium-activated nucleotidase 1|soluble calcium-activated nucleotidase SCAN-1",17q25.3,17,NC_000017.11,78991716,79009817,minus,8,613165
9606,Homo sapiens,124637,0,live,CYB5D1,,cytochrome b5 domain containing 1,cytochrome b5 domain-containing protein 1,17p13.1,17,NC_000017.11,7857746,7862447,plus,4,
9606,Homo sapiens,124935,0,live,SLC43A2,"PP7664, LAT4","solute carrier family 43 (amino acid system L transporter), member 2","L-type amino acid transporter 4|amino acid transporter|large neutral amino acids transporter small subunit 4|solute carrier family 43, member 2",17p13.3,17,NC_000017.11,1569254,1629985,minus,18,610791
9606,Homo sapiens,125061,0,live,AFMID,"FKF, KF, KFA",arylformamidase,KFase|N-formylkynurenine formamidase|kynurenine formamidase|probable arylformamidase,17q25.3,17,NC_000017.11,78185159,78207701,plus,14,
9606,Homo sapiens,125206,0,live,SLC5A10,"SGLT-5, SGLT5","solute carrier family 5 (sodium/sugar cotransporter), member 10","Na(+)/glucose cotransporter 5|sodium/glucose cotransporter 5|solute carrier family 5 (sodium/glucose cotransporter), member 10",17p11.2,17,NC_000017.11,18950676,19020691,plus,18,
9606,Homo sapiens,125965,0,live,COX6B2,"COXVIB2, CT59",cytochrome c oxidase subunit VIb polypeptide 2 (testis),"COX VIb-2|cancer/testis antigen 59|cytochrome c oxidase subunit 6B2|cytochrome c oxidase subunit VIb, testes-specific",19q13.42,19,NC_000019.10,55349702,55354814,minus,5,
9606,Homo sapiens,126129,0,live,CPT1C,"CATL1, CPT1-B, CPT1P, CPTI-B, CPTIC",carnitine palmitoyltransferase 1C,"carnitine O-palmitoyltransferase 1, brain isoform|carnitine O-palmitoyltransferase I, brain isoform|carnitine palmitoyltransferase I related C",19q13.33,19,NC_000019.10,49691106,49713731,plus,24,608846
9606,Homo sapiens,126328,0,live,NDUFA11,"B14.7, CI-B14.7","NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 11, 14.7kDa",NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11|NADH-ubiquinone oxidoreductase subunit B14.7|complex I B14.7 subunit,19p13.3,19,NC_000019.10,5891276,5904013,minus,6,612638
9606,Homo sapiens,126410,0,live,CYP4F22,"ARCI5, INLNE, LI3","cytochrome P450, family 4, subfamily F, polypeptide 22","cytochrome P450 4F22|cytochrome P450, family 2, subfamily E, polypeptide 2 homolog",19p13.12,19,NC_000019.10,15508525,15552317,plus,14,611495
9606,Homo sapiens,126792,0,live,B3GALT6,"EDSP2, SEMDJL1, beta3GalT6","UDP-Gal:betaGal beta 1,3-galactosyltransferase polypeptide 6","GAG GalTII|UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 6|beta-1,3-GalTase 6|beta-1,3-galactosyltransferase 6|beta3Gal-T6|galactosyltransferase II|galactosylxylosylprotein 3-beta-galactosyltransferase",1p36.33,1,NC_000001.11,1232249,1235041,plus,1,615291
9606,Homo sapiens,127124,0,live,ATP6V1G3,"ATP6G3, Vma10","ATPase, H+ transporting, lysosomal 13kDa, V1 subunit G3","ATPase, H+ transporting, lysosomal (vacuolar proton pump) subunit G3|V-ATPase 13 kDa subunit 3|V-ATPase G subunit 3|V-ATPase G3 subunit|V-ATPase subunit G 3|V-type proton ATPase subunit G 3|vacuolar ATP synthase subunit G 3|vacuolar proton pump G subunit 3|vacuolar proton pump subunit G 3|vacuolar proton pump, subunit G3",1q31.3,1,NC_000001.11,198523222,198540945,minus,5,
9606,Homo sapiens,128869,0,live,PIGU,"RP11-346K17.2, CDC91L1, GAB1","phosphatidylinositol glycan anchor biosynthesis, class U","CDC91 (cell division cycle 91, S. cerevisiae, homolog)-like 1|GPI transamidase component PIG-U|GPI transamidase subunit|cell division cycle 91-like 1 protein|cell division cycle protein 91-like 1|phosphatidylinositol glycan anchor biosynthesis class U protein|protein CDC91-like 1",20q11.22,20,NC_000020.11,34560542,34677285,minus,12,608528
9606,Homo sapiens,129642,0,live,MBOAT2,"LPCAT4, OACT2",membrane bound O-acyltransferase domain containing 2,1-acylglycerophosphate O-acyltransferase|1-acylglycerophosphoethanolamine O-acyltransferase|LPAAT|LPEAT|LPLAT 2|O-acyltransferase (membrane bound) domain containing 2|O-acyltransferase domain-containing protein 2|lyso-PA acyltransferase|lyso-PE acyltransferase|lysophosphatidic acid acyltransferase|lysophosphatidylethanolamine acyltransferase|lysophospholipid acyltransferase 2|membrane-bound O-acyltransferase domain-containing protein 2,2p25.1,2,NC_000002.12,8856571,9003747,minus,14,611949
9606,Homo sapiens,129807,0,live,NEU4,LP5125,sialidase 4,N-acetyl-alpha-neuraminidase 4|neuraminidase 4|sialidase-4,2q37.3,2,NC_000002.12,241809065,241817413,plus,6,608527
9606,Homo sapiens,130013,0,live,ACMSD,,aminocarboxymuconate semialdehyde decarboxylase,2-amino-3-carboxymuconate-6-semialdehyde decarboxylase|picolinate carboxylase,2q21.3,2,NC_000002.12,134838430,134902076,plus,12,608889
9606,Homo sapiens,130367,0,live,SGPP2,SPP2,sphingosine-1-phosphate phosphatase 2,SPPase2|hSPP2|sphingosine 1-phosphate phosphohydrolase 2|sphingosine-1-phosphatase 2|sphingosine-1-phosphate phosphotase 2,2q36.1,2,NC_000002.12,222424052,222562623,plus,6,612827
9606,Homo sapiens,130752,0,live,MDH1B,RP11-95H11,"malate dehydrogenase 1B, NAD (soluble)",putative malate dehydrogenase 1B,2q33.3,2,NC_000002.12,206737763,206765549,minus,12,
9606,Homo sapiens,131669,0,live,UROC1,HMFN0320,urocanate hydratase 1,imidazolonepropionate hydrolase|urocanase 1|urocanase domain containing 1|urocanate hydratase,3q21.3,3,NC_000003.12,126481165,126517773,minus,21,613012
9606,Homo sapiens,132158,0,live,GLYCTK,"LP5910, HBEBP2, HBEBP4, HBeAgBP4A",glycerate kinase,HBeAg binding protein 4|HBeAg-binding protein 2,3p21.1,3,NC_000003.12,52287820,52295256,plus,5,610516
9606,Homo sapiens,132789,0,live,GNPDA2,"GNP2, SB52",glucosamine-6-phosphate deaminase 2,glcN6P deaminase 2|glucosamine-6-phosphate isomerase 2|glucosamine-6-phosphate isomerase SB52,4p12,4,NC_000004.12,44682183,44726634,minus,12,613222
9606,Homo sapiens,134526,0,live,ACOT12,"CACH-1, Cach, STARD15, THEAL",acyl-CoA thioesterase 12,START domain-containing protein 15|StAR-related lipid transfer (START) domain containing 15|acyl-CoA thioester hydrolase 12|acyl-coenzyme A thioesterase 12|cytoplasmic acetyl-CoA hydrolase 1|cytosolic acetyl-CoA hydrolase|hCACH-1,5q14.1,5,NC_000005.10,81329921,81394169,minus,15,614315
